,Date (MM/DD/YYYY),Layer,Recipe,Wafer Type,Site,1,2,3,4,5,6,7,8,9,Max Etch Rate,Min Etch Rate,Etch Rate (A/Min),% Uni,STDEV,Result,Employee Code,Lot ID,M'MENT TOOL,Remarks,LSL,USL,LCL,UCL,% Uni USL,% Uni UCL
2435,,,,ATZP91,"∆ /Time=ERÅ/Min
",3578.0,3646.0,3690.0,3644.0,3440.0,3300.0,3630.0,3684.0,3594.0,,,,,,,,,,,,,,,,
2439,2020-11-16,TEOS,ME-ER,ATZP91,Pre,4799.0,4863.0,4951.0,4926.0,4916.0,4794.0,4894.0,4932.0,4897.0,3544.0,3184.0,3427.1111111111113,5.35077288941736,113.04030746203736,Pass,1159,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2440,,,,ATZP91,Post,3112.0,3124.0,3192.0,3183.0,3251.0,3202.0,3160.0,3160.0,3166.0,,,,,,,,,,,,,,,,
2441,,,,ATZP91,"∆ /Time=ERÅ/Min
",3374.0,3478.0,3518.0,3486.0,3330.0,3184.0,3468.0,3544.0,3462.0,,,,,,,,,,,,,,,,
2442,2020-11-16,TEOS,ME-ER,ATZP91,Pre,6931.0,7011.0,7061.0,7060.0,7084.0,7077.0,7057.0,7005.0,6920.0,3910.0,3118.0,3662.0,11.26920887877063,267.787228971062,Fail,1159,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2443,,,,ATZP91,Post,5053.0,5081.0,5194.0,5199.0,5432.0,5518.0,5193.0,5050.0,5007.0,,,,,,,,,,,,,,,,
2444,,,,ATZP91,"∆ /Time=ERÅ/Min
",3756.0,3860.0,3734.0,3722.0,3304.0,3118.0,3728.0,3910.0,3826.0,,,,,,,,,,,,,,,,
2445,2020-11-16,TEOS,ME-ER,ATZP91,Pre,5053.0,5081.0,5194.0,5199.0,5432.0,5518.0,5193.0,5050.0,5007.0,3708.0,3442.0,3610.0,3.7202797202797204,88.94942383174835,Pass,1159,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2446,,,,ATZP91,Post,3297.0,3258.0,3340.0,3358.0,3644.0,3797.0,3357.0,3215.0,3216.0,,,,,,,,,,,,,,,,
2447,,,,ATZP91,"∆ /Time=ERÅ/Min
",3512.0,3646.0,3708.0,3682.0,3576.0,3442.0,3672.0,3670.0,3582.0,,,,,,,,,,,,,,,,
2448,2020-11-16,TEOS,ME-ER,ATZP91,Pre,5077.95,5192.71,5200.53,5375.13,5493.66,5228.26,5098.46,5051.85,5096.9,3736.0600000000004,3304.5599999999995,3619.144444444444,6.128721618266586,137.0313240751169,Pass,1159,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2449,,,,ATZP91,Post,3299.34,3333.34,3353.46,3608.07,3841.38,3386.93,3230.43,3228.27,3248.08,,,,,,,,,,,,,,,,
2450,,,,ATZP91,"∆ /Time=ERÅ/Min
",3557.2199999999993,3718.74,3694.1399999999994,3534.12,3304.5599999999995,3682.6600000000008,3736.0600000000004,3647.1600000000008,3697.6399999999994,,,,,,,,,,,,,,,,
2451,2020-11-17,TEOS,ME-ER,ATZP91,Pre,6856.89,7055.54,7047.85,7131.23,7107.24,7057.29,6990.86,6904.88,6948.51,3730.0,3296.119999999999,3608.6022222222227,6.175243235242226,139.14398853145775,Pass,1340,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2452,,,,ATZP91,Post,5089.44,5200.0,5203.92,5374.6,5459.18,5221.11,5125.86,5080.32,5107.15,,,,,,,,,,,,,,,,
2453,,,,ATZP91,"∆ /Time=ERÅ/Min
",3534.9000000000015,3711.08,3687.8600000000006,3513.2599999999984,3296.119999999999,3672.3600000000006,3730.0,3649.120000000001,3682.720000000001,,,,,,,,,,,,,,,,
2454,2020-11-17,TEOS,ME-ER,ATZP91,Pre,5089.44,5200.0,5203.92,5374.6,5459.18,5221.11,5125.86,5080.32,5107.15,3746.74,3310.9000000000005,3621.4555555555553,6.175435414671182,136.45528526876026,Pass,1340,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2455,,,,ATZP91,Post,3309.49,3341.34,3359.14,3609.63,3803.73,3383.58,3252.49,3248.49,3257.14,,,,,,,,,,,,,,,,
2456,,,,ATZP91,"∆ /Time=ERÅ/Min
",3559.8999999999996,3717.3199999999997,3689.5600000000004,3529.9400000000005,3310.9000000000005,3675.0599999999995,3746.74,3663.66,3700.0199999999995,,,,,,,,,,,,,,,,
2457,2020-11-19,TEOS,ME-ER,ATZP91,Pre,3359.99,3377.99,3627.84,3402.35,3270.1,3265.86,3335.21,3274.99,3823.28,3893.58,3473.46,3779.931111111111,5.7026974198592635,129.63632442765007,Pass,74,Q20470084.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2458,,,,ATZP91,Post,1426.61,1456.45,1779.17,1488.61,1323.31,1352.14,1460.77,1354.31,2086.55,,,,,,,,,,,,,,,,
2459,,,,ATZP91,"∆ /Time=ERÅ/Min
",3866.7599999999998,3843.0799999999995,3697.34,3827.48,3893.58,3827.44,3748.88,3841.3599999999997,3473.46,,,,,,,,,,,,,,,,
2466,2020-11-23,TEOS,ME-ER,ATZP91,Pre,6986.68,6985.63,7082.83,7008.04,6890.44,6788.56,6766.23,6871.63,7093.78,4013.24,3541.7999999999993,3708.5155555555557,6.24007285202991,134.84150243074123,Pass,74,Q20480031.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2467,,,,ATZP91,Post,5121.36,5133.09,5311.93,5159.91,5016.97,4954.53,4984.49,5016.06,5087.16,,,,,,,,,,,,,,,,
2468,,,,ATZP91,"∆ /Time=ERÅ/Min
",3730.6400000000012,3705.08,3541.7999999999993,3696.26,3746.9399999999987,3668.0600000000013,3563.4799999999996,3711.1399999999994,4013.24,,,,,,,,,,,,,,,,
2475,2020-11-26,TEOS,ME-ER,ATZP91,Pre,5130.79,5142.17,5321.35,5169.49,5026.57,4964.2,4996.63,5025.33,5440.61,3779.2599999999993,3399.079999999999,3671.1355555555547,5.296210544499151,118.60538511291671,Pass,1159,Q20480087.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2476,,,,ATZP91,Post,3253.97,3277.14,3520.06,3310.19,3136.94,3103.51,3192.42,3161.73,3741.07,,,,,,,,,,,,,,,,
2477,,,,ATZP91,"∆ /Time=ERÅ/Min
",3753.6400000000003,3730.0600000000004,3602.580000000001,3718.5999999999995,3779.2599999999993,3721.379999999999,3608.42,3727.2,3399.079999999999,,,,,,,,,,,,,,,,
2484,2020-12-01,TEOS,ME-ER,ATZP91,Pre,3266.25,3289.38,3532.11,3322.99,3147.84,3113.17,3198.12,3172.71,3750.77,4038.96,3525.4399999999996,3684.533333333333,6.788641531383857,141.70995483735834,Pass,74,Q20490018.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2485,,,,ATZP91,Post,1428.96,1467.11,1697.61,1506.86,1298.21,1302.46,1435.4,1345.04,1731.29,,,,,,,,,,,,,,,,
2486,,,,ATZP91,"∆ /Time=ERÅ/Min
",3674.58,3644.5400000000004,3669.0000000000005,3632.2599999999998,3699.26,3621.42,3525.4399999999996,3655.34,4038.96,,,,,,,,,,,,,,,,
2493,2020-12-04,TEOS,ME-ER,ATZP91,Pre,7032.11,7021.6,7091.63,7044.04,6939.62,6819.15,6800.78,6920.35,7105.47,3525.08,2962.220000000001,3349.3888888888887,8.676336842754285,192.0132933187526,Fail,74,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2494,,,,ATZP91,Post,5275.93,5286.34,5494.99,5318.04,5177.08,5135.38,5203.44,5186.94,5624.36,,,,,,,,,,,,,,,,
2495,,,,ATZP91,"∆ /Time=ERÅ/Min
",3512.3599999999988,3470.5200000000004,3193.2800000000007,3452.0,3525.08,3367.539999999999,3194.6800000000003,3466.8200000000015,2962.220000000001,,,,,,,,,,,,,,,,
2502,2020-12-04,TEOS,ME-ER,ATZP91,Pre,5164.0,5167.0,5286.0,5294.0,5577.0,5615.0,5292.0,5122.0,5076.0,3606.0,3114.0,3441.777777777778,7.321428571428572,161.3674206413551,Fail,74,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2503,,,,ATZP91,Post,3518.0,3410.0,3483.0,3506.0,3886.0,4058.0,3517.0,3349.0,3378.0,,,,,,,,,,,,,,,,
2504,,,,ATZP91,"∆ /Time=ERÅ/Min
",3292.0,3514.0,3606.0,3576.0,3382.0,3114.0,3550.0,3546.0,3396.0,,,,,,,,,,,,,,,,
2508,2020-12-04,TEOS,ME-ER,ATZP91,Pre,3517.6,3405.7,3480.6,3504.5,3891.5,4061.2,3515.5,3336.2,3372.2,3449.5999999999995,3045.3999999999996,3298.9555555555544,6.223248652809852,139.17236714873263,Fail,1428,,MTOP2,2ND TIME USED WAFER,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2509,,,,ATZP91,Post,1926.4,1711.1,1767.8,1815.2,2368.8,2480.8,1831.7,1611.4,1726.5,,,,,,,,,,,,,,,,
2510,,,,ATZP91,"∆ /Time=ERÅ/Min
",3182.3999999999996,3389.2,3425.6,3378.6,3045.3999999999996,3160.7999999999993,3367.6,3449.5999999999995,3291.3999999999996,,,,,,,,,,,,,,,,
2511,2020-12-04,TEOS,ME-ER,ATZP91,Pre,6768.2,6837.4,6918.96,6880.05,6875.31,6852.86,6863.4,6892.21,6843.14,4034.2999999999993,3523.9799999999996,3874.4466666666663,6.751800674227466,163.99458802045817,Pass,1428,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2512,,,,ATZP91,Post,4868.51,4854.2,4918.43,4898.32,5012.66,5090.87,4889.79,4875.06,4888.68,,,,,,,,,,,,,,,,
2513,,,,ATZP91,"∆ /Time=ERÅ/Min
",3799.379999999999,3966.3999999999996,4001.0599999999995,3963.460000000001,3725.300000000001,3523.9799999999996,3947.2199999999993,4034.2999999999993,3908.92,,,,,,,,,,,,,,,,
2514,2020-12-04,TEOS,ME-ER,ATZP91,Pre,6834.12,6800.28,6790.36,6794.59,6827.82,6782.28,6688.91,6751.51,6790.14,3664.6399999999994,3205.16,3523.4688888888886,6.688404320358665,149.42969688490012,Pass,1428,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2515,,,,ATZP91,Post,5012.75,4997.19,5081.83,4997.58,4995.5,4999.88,4981.99,4950.12,5187.56,,,,,,,,,,,,,,,,
2516,,,,ATZP91,"∆ /Time=ERÅ/Min
",3642.74,3606.1800000000003,3417.0599999999995,3594.0200000000004,3664.6399999999994,3564.7999999999993,3413.84,3602.7800000000007,3205.16,,,,,,,,,,,,,,,,
2517,2020-12-08,TEOS,ME-ER,ATZP91,Pre,5022.75,5007.14,5091.77,5007.43,5005.21,5009.74,4980.29,4958.88,5198.66,3732.12,3339.1399999999994,3626.02,5.557425409332997,124.57637095373025,Pass,1428,Q20500046.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2518,,,,ATZP91,Post,3168.01,3158.02,3312.86,3168.7,3139.15,3170.05,3202.18,3116.72,3529.09,,,,,,,,,,,,,,,,
2519,,,,ATZP91,"∆ /Time=ERÅ/Min
",3709.4799999999996,3698.2400000000007,3557.8200000000006,3677.460000000001,3732.12,3679.379999999999,3556.2200000000003,3684.3200000000006,3339.1399999999994,,,,,,,,,,,,,,,,
2526,2020-12-11,TEOS,ME-ER,ATZP91,Pre,3223.9,3176.4,3210.3,3203.3,3332.6,3485.9,3205.4,3176.6,3204.2,3899.2,3391.8,3712.133333333333,6.9592648470717275,175.76751690800094,Pass,1428, Q20500109.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2527,,,,ATZP91,Post,1418.0,1256.0,1297.0,1298.0,1591.0,1790.0,1312.0,1227.0,1325.0,,,,,,,,,,,,,,,,
2528,,,,ATZP91,"∆ /Time=ERÅ/Min
",3611.8,3840.8,3826.6000000000004,3810.6000000000004,3483.2,3391.8,3786.8,3899.2,3758.3999999999996,,,,,,,,,,,,,,,,
2535,2020-12-14,TEOS,ME-ER,ATZP91,Pre,6928.0,7002.0,7053.0,7048.0,7086.0,7067.0,7042.0,7005.0,6934.0,3952.0,3704.0,3804.6666666666665,3.239289446185998,91.52595260361949,Pass,1340,Q20510011.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2536,,,,ATZP91,Post,5041.0,5078.0,5199.0,5196.0,5110.0,5181.0,5186.0,5058.0,4995.0,,,,,,,,,,,,,,,,
2537,,,,ATZP91,"∆ /Time=ERÅ/Min
",3774.0,3848.0,3708.0,3704.0,3952.0,3772.0,3712.0,3894.0,3878.0,,,,,,,,,,,,,,,,
2544,2020-12-15,TEOS,ME-ER,ATZP91,Pre,5041.0,5078.0,5199.0,5196.0,5110.0,5181.0,5186.0,5058.0,4995.0,3788.0,3490.0,3700.4444444444443,4.094531464688101,93.43327981922707,Pass,1340,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2545,,,,ATZP91,Post,3231.0,3220.0,3305.0,3315.0,3365.0,3305.0,3310.0,3187.0,3154.0,,,,,,,,,,,,,,,,
2546,,,,ATZP91,"∆ /Time=ERÅ/Min
",3620.0,3716.0,3788.0,3762.0,3490.0,3752.0,3752.0,3742.0,3682.0,,,,,,,,,,,,,,,,
2550,2020-12-17,TEOS,ME-ER,ATZP91,Pre,6856.0,6966.0,7036.0,7032.0,7063.0,7042.0,7022.0,6969.0,6855.0,3912.0,3718.0,3786.4444444444443,2.54259501965924,67.38529348291053,Pass,1340,Q20510064.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2551,,,,ATZP91,Post,4997.0,5036.0,5160.0,5162.0,5203.0,5144.0,5145.0,5013.0,4942.0,,,,,,,,,,,,,,,,
2552,,,,ATZP91,"∆ /Time=ERÅ/Min
",3718.0,3860.0,3752.0,3740.0,3720.0,3796.0,3754.0,3912.0,3826.0,,,,,,,,,,,,,,,,
2559,2020-12-20,TEOS,ME-ER,ATZP91,Pre,5008.0,5073.0,5378.0,5045.0,5182.0,5190.0,5081.0,5213.0,5484.0,3734.0,3248.0,3603.1111111111113,6.960756230306503,158.69187474824267,Pass,1340,Q20520003.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2560,,,,ATZP91,Post,3190.0,3222.0,3639.0,3276.0,3322.0,3344.0,3214.0,3373.0,3860.0,,,,,,,,,,,,,,,,
2561,,,,ATZP91,"∆ /Time=ERÅ/Min
",3636.0,3702.0,3478.0,3538.0,3720.0,3692.0,3734.0,3680.0,3248.0,,,,,,,,,,,,,,,,
2568,2020-12-23,TEOS,ME-ER,ATZP91,Pre,3199.96,3232.98,3650.16,3288.38,3334.15,3356.0,3224.61,3386.18,3870.16,3772.86,3348.2199999999993,3668.0977777777775,5.9631404225201905,135.2269479225331,Pass,1519/102,,MTOP1,Q20520082.F1,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2569,,,,ATZP91,Post,1339.84,1369.34,1854.29,1479.92,1454.09,1482.77,1338.18,1521.66,2196.05,,,,,,,,,,,,,,,,
2570,,,,ATZP91,"∆ /Time=ERÅ/Min
",3720.2400000000002,3727.28,3591.74,3616.92,3760.1200000000003,3746.46,3772.86,3729.0399999999995,3348.2199999999993,,,,,,,,,,,,,,,,
2580,2020-12-28,TEOS,ME-ER,ATZP91,Pre,6837.2,6872.34,7111.8,6773.92,6994.27,6999.45,6920.43,7003.3,7066.49,3819.460000000001,3422.619999999999,3717.6977777777774,5.479641208050753,127.11625051285694,Pass,1159,Q20530024.F1,MTOP1,%Uni CL changed in DMIS to match with the logbook.,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2581,,,,ATZP91,Post,4956.0,4981.99,5287.39,4948.28,5090.95,5104.06,5010.7,5115.01,5355.18,,,,,,,,,,,,,,,,
2582,,,,ATZP91,∆/Time=ER (Å/Min),3762.3999999999996,3780.7000000000007,3648.8199999999997,3651.2800000000007,3806.6400000000012,3790.779999999999,3819.460000000001,3776.58,3422.619999999999,,,,,,,,,,,,,,,,
2589,2020-12-31,TEOS,ME-ER,ATZP91,Pre,4965.0,4991.0,5295.0,4957.0,5098.0,5111.0,5018.0,5122.0,5363.0,3758.0,3358.0,3656.0,5.621135469364812,125.18386477497809,Pass,1340,Q20530085.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2590,,,,ATZP91,Post,3106.0,3131.0,3504.0,3147.0,3231.0,3253.0,3139.0,3273.0,3684.0,,,,,,,,,,,,,,,,
2591,,,,ATZP91,∆/Time=ER (Å/Min),3718.0,3720.0,3582.0,3620.0,3734.0,3716.0,3758.0,3698.0,3358.0,,,,,,,,,,,,,,,,
2598,2021-01-04,TEOS,ME-ER,ATZP91,Pre,3153.72,3151.71,3242.38,3256.79,3521.76,3600.8,3240.94,3130.19,3103.9,3802.46,3418.5000000000005,3685.453333333333,5.317298530943248,119.76439078459295,Pass,74,Q21020022.F1 ,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2599,,,,ATZP91,Post,1325.97,1275.14,1364.89,1388.47,1733.32,1891.55,1376.05,1228.96,1233.3,,,,,,,,,,,,,,,,
2600,,,,ATZP91,∆/Time=ER (Å/Min),3655.4999999999995,3753.14,3754.98,3736.64,3576.8800000000006,3418.5000000000005,3729.78,3802.46,3741.2000000000003,,,,,,,,,,,,,,,,
2611,2021-01-07,TEOS,ME-ER,ATZP91,Pre,6611.08,6674.64,6795.51,6755.42,6694.23,6612.23,6729.2,6748.88,6660.01,3992.2000000000007,3603.8599999999988,3815.4866666666658,5.112387211264814,127.91038073591244,Pass,74,Q21020087.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2612,,,,ATZP91,Post,4773.11,4771.55,4799.41,4794.72,4814.85,4810.3,4786.26,4783.46,4777.85,,,,,,,,,,,,,,,,
2613,,,,ATZP91,∆/Time=ER (Å/Min),3675.9400000000005,3806.1800000000003,3992.2000000000007,3921.3999999999996,3758.7599999999984,3603.8599999999988,3885.879999999999,3930.84,3764.3199999999997,,,,,,,,,,,,,,,,
2623,2021-01-11,TEOS,ME-ER,ATZP91,Pre,4815.52,4778.0,4886.63,4795.06,4872.59,4854.1,4841.86,4853.65,4932.32,3773.6799999999994,3394.119999999999,3684.8999999999996,5.295348642540256,123.20542155279308,Pass,121,Q21030023.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2624,,,,ATZP91,Post,2951.36,2892.96,3089.0,2962.76,2993.74,2983.31,2955.02,2984.27,3235.26,,,,,,,,,,,,,,,,
2625,,,,ATZP91,∆/Time=ER (Å/Min),3728.3200000000006,3770.08,3595.26,3664.6000000000004,3757.7000000000007,3741.580000000001,3773.6799999999994,3738.7599999999993,3394.119999999999,,,,,,,,,,,,,,,,
2632,2021-01-15,TEOS,ME-ER,ATZP91,Pre,2951.36,2892.96,3089.0,2962.76,2993.74,2983.31,2955.02,2984.27,3235.26,3704.42,3269.1200000000003,3594.1377777777775,6.242166819147803,143.78463528642195,Pass,121,,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2633,,,,ATZP91,Post,1139.69,1055.4,1344.47,1197.03,1142.47,1143.35,1102.81,1148.14,1600.7,,,,,,,,,,,,,,,,
2634,,,,ATZP91,∆/Time=ER (Å/Min),3623.34,3675.12,3489.06,3531.4600000000005,3702.5399999999995,3679.92,3704.42,3672.2599999999998,3269.1200000000003,,,,,,,,,,,,,,,,
2641,2021-01-19,TEOS,ME-ER,ATZP91,Pre,6553.03,6558.03,6533.57,6466.23,6680.16,6630.66,6646.47,6626.64,6486.78,3716.74,3317.08,3610.262222222222,5.681976507786663,131.50088761846047,Pass,1534/121,Q21040046.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2642,,,,ATZP91,Post,4738.31,4716.71,4776.41,4692.96,4821.79,4786.18,4789.62,4785.17,4828.24,,,,,,,,,,,,,,,,
2643,,,,ATZP91,∆/Time=ER (Å/Min),3629.4399999999987,3682.6399999999994,3514.3199999999997,3546.539999999999,3716.74,3688.959999999999,3713.7000000000007,3682.9400000000005,3317.08,,,,,,,,,,,,,,,,
2650,2021-01-23,TEOS,ME-ER,ATZP91,Pre,4749.67,4728.8,4785.4,4703.63,4831.07,4796.15,4799.69,4795.6,4837.23,3762.8999999999996,3399.239999999999,3675.3844444444444,5.077532692742684,116.73541055641275,Pass,121,Q21040101.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2651,,,,ATZP91,Post,2887.31,2859.13,2982.02,2887.94,2957.79,2926.85,2918.24,2931.12,3137.61,,,,,,,,,,,,,,,,
2652,,,,ATZP91,∆/Time=ER (Å/Min),3724.7200000000003,3739.34,3606.7599999999993,3631.38,3746.5599999999995,3738.5999999999995,3762.8999999999996,3728.960000000001,3399.239999999999,,,,,,,,,,,,,,,,
2659,2021-01-27,TEOS,ME-ER,ATZP91,Pre,6741.85,6674.77,6788.08,6672.42,6789.26,6771.83,6764.63,6768.85,6732.35,3834.6800000000003,3434.6400000000012,3730.713333333334,5.50312821556898,127.52060460959936,Pass,1428,Q21050055.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2660,,,,ATZP91,Post,4852.55,4778.34,4965.17,4830.79,4877.59,4874.75,4847.29,4874.32,5015.03,,,,,,,,,,,,,,,,
2661,,,,ATZP91,∆/Time=ER (Å/Min),3778.6000000000004,3792.8600000000006,3645.8199999999997,3683.26,3823.34,3794.16,3834.6800000000003,3789.0600000000013,3434.6400000000012,,,,,,,,,,,,,,,,
2668,2021-01-31,TEOS,ME-ER,ATZP91,Pre,4862.34,4790.45,4971.29,4838.94,4886.5,4883.28,4857.06,4883.43,5021.27,3758.9400000000005,3342.0600000000013,3656.8999999999996,5.870722433460063,133.4307363391251,Pass,1428,Q21060004.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2669,,,,ATZP91,Post,3003.69,2920.43,3190.58,3023.86,3019.51,3024.78,2977.59,3027.83,3350.24,,,,,,,,,,,,,,,,
2670,,,,ATZP91,∆/Time=ER (Å/Min),3717.3,3740.04,3561.42,3630.159999999999,3733.9799999999996,3716.999999999999,3758.9400000000005,3711.2000000000007,3342.0600000000013,,,,,,,,,,,,,,,,
2677,2021-02-03,TEOS,ME-ER,ATZP91,Pre,3010.42,2926.88,3199.35,3032.23,3026.78,3031.72,2983.99,3034.96,3361.33,3645.3999999999996,3374.7,3547.966666666667,3.856070426347201,92.15173736830334,Pass,1340,Q21060064.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2678,,,,ATZP91,Post,1238.99,1127.56,1512.0,1324.31,1220.66,1242.82,1161.29,1255.18,1559.0,,,,,,,,,,,,,,,,
2679,,,,ATZP91,∆/Time=ER (Å/Min),3542.86,3598.6400000000003,3374.7,3415.84,3612.2400000000002,3577.7999999999997,3645.3999999999996,3559.56,3604.66,,,,,,,,,,,,,,,,
2686,2021-02-07,TEOS,ME-ER,ATZP91,Pre,6724.68,6636.82,6788.7,6654.62,6751.61,6742.42,6726.14,6742.18,6741.48,3706.26,3314.2199999999993,3607.4644444444443,5.584233556679898,129.1951178558164,Pass,121,Q21070001.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2687,,,,ATZP91,Post,4906.0,4799.91,5031.41,4878.87,4898.48,4901.1,4873.31,4901.61,5084.37,,,,,,,,,,,,,,,,
2688,,,,ATZP91,∆/Time=ER (Å/Min),3637.3600000000006,3673.8199999999997,3514.58,3551.5,3706.26,3682.6399999999994,3705.66,3681.1400000000012,3314.2199999999993,,,,,,,,,,,,,,,,
2695,2021-02-09,TEOS,ME-ER,ATZP91,Pre,4913.95,4810.81,5036.46,4884.58,4906.49,4908.85,4881.67,4909.19,5089.91,3623.0600000000004,3286.24,3513.5355555555557,4.874878786563047,111.01662523144891,Pass,64,Q21070071.F1,MTOP1,AFTER FOCUS RING CHANGE,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2696,,,,ATZP91,Post,3142.65,3019.45,3325.88,3170.45,3108.92,3118.65,3070.14,3128.07,3446.79,,,,,,,,,,,,,,,,
2697,,,,ATZP91,∆/Time=ER (Å/Min),3542.5999999999995,3582.720000000001,3421.16,3428.26,3595.1399999999994,3580.4000000000005,3623.0600000000004,3562.239999999999,3286.24,,,,,,,,,,,,,,,,
2704,2021-02-14,TEOS,ME-ER,ATZP91,Pre,3152.77,3030.66,3336.61,3181.31,3119.85,3128.34,3080.01,3138.55,3459.18,3799.6200000000003,3467.14,3680.3200000000006,4.5753540780210225,106.64415080067887,Pass,74,Q21080001.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2705,,,,ATZP91,Post,1314.78,1148.33,1539.47,1377.28,1234.67,1264.72,1180.2,1280.78,1725.61,,,,,,,,,,,,,,,,
2706,,,,ATZP91,∆/Time=ER (Å/Min),3675.98,3764.66,3594.28,3608.06,3770.3599999999997,3727.2400000000002,3799.6200000000003,3715.5400000000004,3467.14,,,,,,,,,,,,,,,,
2713,2021-02-17,TEOS,ME-ER,ATZP91,Pre,6727.66,6650.45,6788.94,6668.03,6758.74,6746.48,6730.14,6750.31,6748.89,3687.220000000001,3401.4800000000014,3604.1400000000003,4.030922454046577,97.35265173582802,Pass,1159,Q21080063.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2714,,,,ATZP91,Post,4918.29,4823.73,5023.15,4903.83,4915.25,4913.64,4886.53,4918.44,5048.15,,,,,,,,,,,,,,,,
2715,,,,ATZP91,∆/Time=ER (Å/Min),3618.74,3653.4400000000005,3531.58,3528.3999999999996,3686.9799999999996,3665.6799999999985,3687.220000000001,3663.7400000000016,3401.4800000000014,,,,,,,,,,,,,,,,
2722,2021-02-22,TEOS,ME-ER,ATZP91,Pre,4926.84,4835.24,5028.0,4910.8,4923.53,4921.68,4895.51,4926.66,5053.92,3668.1800000000003,3354.6000000000004,3575.1311111111113,4.465183303478108,105.92617906406474,Pass,1428,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2723,,,,ATZP91,Post,3134.43,3010.34,3286.84,3156.07,3095.25,3102.38,3061.42,3110.74,3376.62,,,,,,,,,,,,,,,,
2724,,,,ATZP91,∆/Time=ER (Å/Min),3584.8200000000006,3649.7999999999993,3482.3199999999997,3509.46,3656.5599999999995,3638.6000000000004,3668.1800000000003,3631.84,3354.6000000000004,,,,,,,,,,,,,,,,
2731,2021-02-26,TEOS,ME-ER,ATZP91,Pre,3134.43,3010.34,3286.84,3156.07,3095.25,3102.38,3061.42,3110.74,3376.62,3657.46,3322.68,3554.991111111111,4.79617887320312,105.37548439324918,Pass,121,,MTOP1,Q21090122.F1,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2732,,,,ATZP91,Post,1342.03,1197.47,1550.14,1403.84,1281.38,1300.58,1232.69,1313.22,1715.28,,,,,,,,,,,,,,,,
2733,,,,ATZP91,∆/Time=ER (Å/Min),3584.7999999999997,3625.7400000000002,3473.4,3504.4600000000005,3627.74,3603.6000000000004,3657.46,3595.0399999999995,3322.68,,,,,,,,,,,,,,,,
2740,2021-03-03,TEOS,ME-ER,ATZP91,Pre,6794.33,6722.2,6830.69,6749.14,6771.1,6784.9,6767.8,6764.5,6823.66,3754.540000000001,3447.8199999999997,3657.5999999999995,4.25860412420375,102.224760210055,Pass,64,Q21100069.F1,MTOP1,Q21090122.F1,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2741,,,,ATZP91,Post,4951.21,4870.4,5032.84,4969.82,4901.71,4923.18,4890.53,4909.68,5099.75,,,,,,,,,,,,,,,,
